Predictor,Coefficient,AbsCoef,Dataset,Repeat,Fold
Percent.Below.40th.Quantile,0.235403011,0.235403011,SF_bio,10,4
lad_sum,0.22432059,0.22432059,SF_bio,10,4
lad_mean,0.218359861,0.218359861,SF_bio,10,4
PCA1_mean,0.212970985,0.212970985,SF_bio,10,4
Oligophotic,-0.191312988,0.191312988,SF_bio,10,4
zq5,-0.177785725,0.177785725,SF_bio,10,4
PC_Density_m3,0,0,SF_bio,10,5
cHull_vol,0,0,SF_bio,10,5
Alpha_Vol_m3,0,0,SF_bio,10,5
horizontalRumpel,0,0,SF_bio,10,5
mean_vox_ht,0,0,SF_bio,10,5
sd_vox_ht,0,0,SF_bio,10,5
zmax,0,0,SF_bio,10,5
zmean,0,0,SF_bio,10,5
zsd,0,0,SF_bio,10,5
zskew,0,0,SF_bio,10,5
imean,0.002290044,0.002290044,Herb,1,1
eSmallest_mean,0.001147336,0.001147336,Herb,1,1
Anisotropy_mean,-0.001117785,0.001117785,Herb,1,1
Omnivariance_mean,0.001115921,0.001115921,Herb,1,1
Percent.Below.20th.Quantile,0.001098815,0.001098815,Herb,1,1
lad_min,-0.001079318,0.001079318,Herb,1,1
vzrumple,-0.001060985,0.001060985,Herb,1,1
Sphericity_mean,0.001040513,0.001040513,Herb,1,1
SD_PropOcc_FullROI,-0.000983527,0.000983527,Herb,1,1
Mean_PropOcc_RelZ0_0.25,-0.000971727,0.000971727,Herb,1,1
eSmallest_mean,0.019513581,0.019513581,Herb,1,2
imean,0.009785146,0.009785146,Herb,1,2
Total_PAD_FullROI,-0.007082191,0.007082191,Herb,1,2
Percent.Below.20th.Quantile,0.004135907,0.004135907,Herb,1,2
Skew_PropOcc_RelZ0_0.25,0.002427973,0.002427973,Herb,1,2
Total_PAD_RelZ0.55_1.00,-0.001970172,0.001970172,Herb,1,2
iskew,-0.001822776,0.001822776,Herb,1,2
Skew_PropOcc_RelZ1.05_2.00,0.000848872,0.000848872,Herb,1,2
lad_min,-0.000832455,0.000832455,Herb,1,2
SD_PropOcc_RelZ1.05_2.00,-0.000571249,0.000571249,Herb,1,2
imean,0.005148387,0.005148387,Herb,1,3
eSmallest_mean,0.003402978,0.003402978,Herb,1,3
Anisotropy_mean,-0.002430565,0.002430565,Herb,1,3
Sphericity_mean,0.002240566,0.002240566,Herb,1,3
Omnivariance_mean,0.002231709,0.002231709,Herb,1,3
iskew,-0.002113002,0.002113002,Herb,1,3
Total_PAD_FullROI,-0.002038015,0.002038015,Herb,1,3
Percent.Below.20th.Quantile,0.001683154,0.001683154,Herb,1,3
PC_Strata_0.25.0.50,0.001635011,0.001635011,Herb,1,3
SD_PropOcc_RelZ1.05_2.00,-0.001616355,0.001616355,Herb,1,3
imean,0.014165239,0.014165239,Herb,1,4
eSmallest_mean,0.013971873,0.013971873,Herb,1,4
PC_Strata_0.25.0.50,0.006704071,0.006704071,Herb,1,4
Linearity_mean,-0.006190583,0.006190583,Herb,1,4
Percent.Below.20th.Quantile,0.003468064,0.003468064,Herb,1,4
Total_PAD_FullROI,-0.002316837,0.002316837,Herb,1,4
lad_min,-0.00225123,0.00225123,Herb,1,4
PCA1_mean,0.002100454,0.002100454,Herb,1,4
Ny_mean,-0.001407295,0.001407295,Herb,1,4
area,0.001307466,0.001307466,Herb,1,4
imean,0.002636319,0.002636319,Herb,1,5
Percent.Below.20th.Quantile,0.001597687,0.001597687,Herb,1,5
eSmallest_mean,0.001506704,0.001506704,Herb,1,5
Anisotropy_mean,-0.001401058,0.001401058,Herb,1,5
Sphericity_mean,0.001387848,0.001387848,Herb,1,5
lad_min,-0.001383166,0.001383166,Herb,1,5
Omnivariance_mean,0.001233086,0.001233086,Herb,1,5
Nx_mean,0.001229859,0.001229859,Herb,1,5
ChangeCurvature_mean,0.001179214,0.001179214,Herb,1,5
Curvature_mean,0.001162392,0.001162392,Herb,1,5
imean,0.002568639,0.002568639,Herb,2,1
lad_min,-0.001448932,0.001448932,Herb,2,1
eSmallest_mean,0.001343016,0.001343016,Herb,2,1
Percent.Below.20th.Quantile,0.001297727,0.001297727,Herb,2,1
ipcumzq90,0.001275454,0.001275454,Herb,2,1
Anisotropy_mean,-0.001271376,0.001271376,Herb,2,1
Sphericity_mean,0.0012072,0.0012072,Herb,2,1
Omnivariance_mean,0.001207083,0.001207083,Herb,2,1
iskew,-0.001153346,0.001153346,Herb,2,1
PCA1_mean,0.001100954,0.001100954,Herb,2,1
eSmallest_mean,0.016089341,0.016089341,Herb,2,2
imean,0.010169514,0.010169514,Herb,2,2
Total_PAD_FullROI,-0.004478598,0.004478598,Herb,2,2
Percent.Below.20th.Quantile,0.004387548,0.004387548,Herb,2,2
Skew_PropOcc_RelZ0_0.25,0.002784183,0.002784183,Herb,2,2
SD_PropOcc_RelZ1.05_2.00,-0.002298433,0.002298433,Herb,2,2
lad_min,-0.001867177,0.001867177,Herb,2,2
Total_PAD_RelZ0.55_1.00,-0.001361538,0.001361538,Herb,2,2
iskew,-0.000605068,0.000605068,Herb,2,2
PC_Density_m3,0,0,Herb,2,2
Nx_mean,0.005821245,0.005821245,Herb,2,3
imean,0.005274429,0.005274429,Herb,2,3
PC_Strata_0.25.0.50,0.005002641,0.005002641,Herb,2,3
eSmallest_mean,0.004434739,0.004434739,Herb,2,3
Anisotropy_mean,-0.003662154,0.003662154,Herb,2,3
MomentOrder1_mean,-0.003536144,0.003536144,Herb,2,3
Anisotropy_sd,0.003334564,0.003334564,Herb,2,3
Total_PAD_FullROI,-0.002986876,0.002986876,Herb,2,3
Linearity_mean,-0.002915579,0.002915579,Herb,2,3
eLargest_sd,-0.002862278,0.002862278,Herb,2,3
eSmallest_mean,0.015498561,0.015498561,Herb,2,4
imean,0.013610777,0.013610777,Herb,2,4
Total_PAD_FullROI,-0.007310951,0.007310951,Herb,2,4
lad_min,-0.002849631,0.002849631,Herb,2,4
SD_PropOcc_FullROI,-0.002528792,0.002528792,Herb,2,4
Percent_EmptySpace_RelZ1.05_2.00,0.002038536,0.002038536,Herb,2,4
Percent.Below.20th.Quantile,0.001850684,0.001850684,Herb,2,4
MomentOrder1_mean,-0.000413741,0.000413741,Herb,2,4
Ny_mean,-0.000356416,0.000356416,Herb,2,4
Total_PAD_RelZ0.55_1.00,-0.000333555,0.000333555,Herb,2,4
imean,0.00852223,0.00852223,Herb,2,5
PC_Strata_0.25.0.50,0.003914829,0.003914829,Herb,2,5
eSmallest_mean,0.003516891,0.003516891,Herb,2,5
Percent.Below.20th.Quantile,0.003215967,0.003215967,Herb,2,5
Anisotropy_mean,-0.002917825,0.002917825,Herb,2,5
Total_PAD_FullROI,-0.002766349,0.002766349,Herb,2,5
Skew_PropOcc_RelZ0_0.25,0.002737584,0.002737584,Herb,2,5
NormalChangeRate_sd,-0.002708022,0.002708022,Herb,2,5
Planarity_sd,-0.002703316,0.002703316,Herb,2,5
PCA1_mean,0.002222744,0.002222744,Herb,2,5
imean,0.009174483,0.009174483,Herb,3,1
eSmallest_mean,0.006762676,0.006762676,Herb,3,1
Anisotropy_mean,-0.004845179,0.004845179,Herb,3,1
Percent.Below.20th.Quantile,0.001501969,0.001501969,Herb,3,1
Total_PAD_RelZ0.55_1.00,-0.001043621,0.001043621,Herb,3,1
iskew,-0.000845129,0.000845129,Herb,3,1
zpcum7,0.000281254,0.000281254,Herb,3,1
PC_Density_m3,0,0,Herb,3,1
cHull_vol,0,0,Herb,3,1
Alpha_Vol_m3,0,0,Herb,3,1
imean,0.005325012,0.005325012,Herb,3,2
eSmallest_mean,0.00382927,0.00382927,Herb,3,2
Percent.Below.20th.Quantile,0.003414165,0.003414165,Herb,3,2
Total_PAD_FullROI,-0.003164638,0.003164638,Herb,3,2
PC_Strata_0.25.0.50,0.003017261,0.003017261,Herb,3,2
Omnivariance_mean,0.002694933,0.002694933,Herb,3,2
Sphericity_mean,0.002553291,0.002553291,Herb,3,2
lad_min,-0.002425776,0.002425776,Herb,3,2
Anisotropy_mean,-0.002311195,0.002311195,Herb,3,2
eLargest_sd,-0.001759491,0.001759491,Herb,3,2
eSmallest_mean,0.010131319,0.010131319,Herb,3,3
imean,0.009710594,0.009710594,Herb,3,3
Percent.Below.20th.Quantile,0.006101437,0.006101437,Herb,3,3
Mean_PropOcc_RelZ0_0.25,-0.003708567,0.003708567,Herb,3,3
Total_PAD_FullROI,-0.003190232,0.003190232,Herb,3,3
Anisotropy_mean,-0.002381215,0.002381215,Herb,3,3
iskew,-0.000784485,0.000784485,Herb,3,3
PC_Density_m3,0,0,Herb,3,3
cHull_vol,0,0,Herb,3,3
Alpha_Vol_m3,0,0,Herb,3,3
imean,0.015684158,0.015684158,Herb,3,4
eSmallest_mean,0.015627147,0.015627147,Herb,3,4
Total_PAD_FullROI,-0.00505288,0.00505288,Herb,3,4
SD_PropOcc_RelZ1.05_2.00,-0.003431395,0.003431395,Herb,3,4
PCA1_mean,0.003307336,0.003307336,Herb,3,4
lad_min,-0.001245413,0.001245413,Herb,3,4
Anisotropy_mean,-0.001048299,0.001048299,Herb,3,4
Percent.Below.20th.Quantile,0.000825564,0.000825564,Herb,3,4
Total_PAD_RelZ0.55_1.00,-0.000646945,0.000646945,Herb,3,4
Mean_PAD_RelZ1.05_2.00,-0.000301241,0.000301241,Herb,3,4
imean,0.005909907,0.005909907,Herb,3,5
Total_PAD_FullROI,-0.003645778,0.003645778,Herb,3,5
Percent.Below.20th.Quantile,0.003526279,0.003526279,Herb,3,5
eSmallest_mean,0.003479427,0.003479427,Herb,3,5
Anisotropy_mean,-0.00277948,0.00277948,Herb,3,5
Linearity_mean,-0.002770276,0.002770276,Herb,3,5
PC_Strata_0.25.0.50,0.002741357,0.002741357,Herb,3,5
lad_min,-0.002687537,0.002687537,Herb,3,5
Nx_mean,0.002586427,0.002586427,Herb,3,5
Anisotropy_sd,0.002106891,0.002106891,Herb,3,5
eSmallest_mean,0.012294853,0.012294853,Herb,4,1
imean,0.010437725,0.010437725,Herb,4,1
Percent.Below.20th.Quantile,0.004526446,0.004526446,Herb,4,1
SD_PropOcc_RelZ1.05_2.00,-0.002183208,0.002183208,Herb,4,1
Total_PAD_FullROI,-0.000862817,0.000862817,Herb,4,1
Total_PAD_RelZ0.55_1.00,-0.000756698,0.000756698,Herb,4,1
eLargest_sd,-0.000162274,0.000162274,Herb,4,1
PC_Density_m3,0,0,Herb,4,1
cHull_vol,0,0,Herb,4,1
Alpha_Vol_m3,0,0,Herb,4,1
eSmallest_mean,0.019649714,0.019649714,Herb,4,2
imean,0.011850724,0.011850724,Herb,4,2
Total_PAD_FullROI,-0.006062546,0.006062546,Herb,4,2
Skew_PropOcc_RelZ0_0.25,0.003500232,0.003500232,Herb,4,2
lad_min,-0.003386397,0.003386397,Herb,4,2
Mean_PAD_RelZ0.55_1.00,-0.001374487,0.001374487,Herb,4,2
Mean_PAD_RelZ1.05_2.00,-0.001255758,0.001255758,Herb,4,2
PCA1_mean,0.000995399,0.000995399,Herb,4,2
zpcum7,0.000812629,0.000812629,Herb,4,2
Percent.Below.20th.Quantile,0.000566952,0.000566952,Herb,4,2
imean,0.013162282,0.013162282,Herb,4,3
eSmallest_mean,0.012222521,0.012222521,Herb,4,3
Total_PAD_FullROI,-0.004336138,0.004336138,Herb,4,3
Percent.Below.20th.Quantile,0.002233171,0.002233171,Herb,4,3
PCA1_mean,0.001548626,0.001548626,Herb,4,3
zpcum5,0.001047651,0.001047651,Herb,4,3
Linearity_mean,-0.00087809,0.00087809,Herb,4,3
PC_Density_m3,0,0,Herb,4,3
cHull_vol,0,0,Herb,4,3
Alpha_Vol_m3,0,0,Herb,4,3
imean,0.001529804,0.001529804,Herb,4,4
iskew,-0.00117385,0.00117385,Herb,4,4
Nx_mean,0.001166428,0.001166428,Herb,4,4
eSmallest_mean,0.001155115,0.001155115,Herb,4,4
Anisotropy_mean,-0.001130589,0.001130589,Herb,4,4
Omnivariance_mean,0.001093219,0.001093219,Herb,4,4
Sphericity_mean,0.001083965,0.001083965,Herb,4,4
NormalChangeRate_sd,-0.001004328,0.001004328,Herb,4,4
Planarity_sd,-0.000996409,0.000996409,Herb,4,4
ChangeCurvature_mean,0.000955607,0.000955607,Herb,4,4
eSmallest_mean,0.015523514,0.015523514,Herb,4,5
imean,0.012164521,0.012164521,Herb,4,5
Total_PAD_FullROI,-0.006618034,0.006618034,Herb,4,5
Percent.Below.20th.Quantile,0.004560097,0.004560097,Herb,4,5
lad_min,-0.003077159,0.003077159,Herb,4,5
SD_PropOcc_RelZ1.05_2.00,-0.002952145,0.002952145,Herb,4,5
iskew,-0.000774236,0.000774236,Herb,4,5
zq90,-0.000549249,0.000549249,Herb,4,5
PC_Strata_0.25.0.50,0.000147211,0.000147211,Herb,4,5
PC_Density_m3,0,0,Herb,4,5
imean,0.011328547,0.011328547,Herb,5,1
eSmallest_mean,0.008402181,0.008402181,Herb,5,1
Anisotropy_mean,-0.004395344,0.004395344,Herb,5,1
Percent.Below.20th.Quantile,0.003546418,0.003546418,Herb,5,1
Total_PAD_FullROI,-0.003340262,0.003340262,Herb,5,1
iskew,-0.002960343,0.002960343,Herb,5,1
SD_PropOcc_RelZ1.05_2.00,-0.00254509,0.00254509,Herb,5,1
Sphericity_mean,0.000596728,0.000596728,Herb,5,1
PCA1_mean,0.000370898,0.000370898,Herb,5,1
lad_min,-0.00016902,0.00016902,Herb,5,1
eSmallest_mean,0.015948458,0.015948458,Herb,5,2
imean,0.00725627,0.00725627,Herb,5,2
Percent.Below.20th.Quantile,0.006613767,0.006613767,Herb,5,2
Total_PAD_FullROI,-0.005466408,0.005466408,Herb,5,2
lad_min,-0.003796416,0.003796416,Herb,5,2
Skew_PropOcc_RelZ0_0.25,0.002424432,0.002424432,Herb,5,2
SD_PropOcc_RelZ1.05_2.00,-0.002349297,0.002349297,Herb,5,2
Linearity_mean,-0.00180412,0.00180412,Herb,5,2
Percent_EmptySpace_RelZ1.05_2.00,0.001646052,0.001646052,Herb,5,2
Mean_PropOcc_RelZ0_0.25,-0.00113382,0.00113382,Herb,5,2
imean,0.00795422,0.00795422,Herb,5,3
eSmallest_mean,0.003804479,0.003804479,Herb,5,3
Anisotropy_mean,-0.003333365,0.003333365,Herb,5,3
Omnivariance_mean,0.002727882,0.002727882,Herb,5,3
Sphericity_mean,0.002667858,0.002667858,Herb,5,3
lad_min,-0.002057645,0.002057645,Herb,5,3
Percent_EmptySpace_RelZ1.05_2.00,0.002018595,0.002018595,Herb,5,3
Total_PAD_FullROI,-0.00196112,0.00196112,Herb,5,3
PC_Strata_0.25.0.50,0.001901723,0.001901723,Herb,5,3
PCA1_mean,0.001636949,0.001636949,Herb,5,3
imean,0.013147968,0.013147968,Herb,5,4
eSmallest_mean,0.012503312,0.012503312,Herb,5,4
Total_PAD_FullROI,-0.00423673,0.00423673,Herb,5,4
Percent.Below.20th.Quantile,0.00201908,0.00201908,Herb,5,4
PC_Strata_0.50.1.00,-0.001479255,0.001479255,Herb,5,4
Total_PAD_RelZ0.55_1.00,-0.001151075,0.001151075,Herb,5,4
PCA2_mean,0.00013913,0.00013913,Herb,5,4
PC_Density_m3,0,0,Herb,5,4
cHull_vol,0,0,Herb,5,4
Alpha_Vol_m3,0,0,Herb,5,4
eSmallest_mean,0.015641258,0.015641258,Herb,5,5
imean,0.008460936,0.008460936,Herb,5,5
Total_PAD_FullROI,-0.008180892,0.008180892,Herb,5,5
PC_Strata_0.25.0.50,0.005875177,0.005875177,Herb,5,5
lad_min,-0.004204526,0.004204526,Herb,5,5
Percent.Below.20th.Quantile,0.003932021,0.003932021,Herb,5,5
Linearity_mean,-0.003831656,0.003831656,Herb,5,5
Skew_PropOcc_RelZ0_0.25,0.00292297,0.00292297,Herb,5,5
PCA1_mean,0.002475179,0.002475179,Herb,5,5
MomentOrder1_mean,-0.001872146,0.001872146,Herb,5,5
eSmallest_mean,0.017200972,0.017200972,Herb,6,1
imean,0.010690569,0.010690569,Herb,6,1
Total_PAD_FullROI,-0.006138041,0.006138041,Herb,6,1
lad_min,-0.003137655,0.003137655,Herb,6,1
Percent.Below.20th.Quantile,0.002838109,0.002838109,Herb,6,1
SD_PropOcc_RelZ1.05_2.00,-0.002402583,0.002402583,Herb,6,1
Skew_PropOcc_RelZ0_0.25,0.001896749,0.001896749,Herb,6,1
Mean_PropOcc_RelZ0_0.25,-0.001202226,0.001202226,Herb,6,1
PCA1_mean,0.000770584,0.000770584,Herb,6,1
Total_PAD_RelZ0.55_1.00,-0.000606348,0.000606348,Herb,6,1
eSmallest_mean,0.013501604,0.013501604,Herb,6,2
imean,0.009294036,0.009294036,Herb,6,2
Total_PAD_FullROI,-0.006869313,0.006869313,Herb,6,2
PCA1_mean,0.004162729,0.004162729,Herb,6,2
Linearity_mean,-0.003602302,0.003602302,Herb,6,2
Percent.Below.20th.Quantile,0.00227879,0.00227879,Herb,6,2
Nx_mean,0.002092559,0.002092559,Herb,6,2
lad_min,-0.001587506,0.001587506,Herb,6,2
SD_PropOcc_RelZ1.05_2.00,-0.001187402,0.001187402,Herb,6,2
PC_Strata_0.25.0.50,0.001013839,0.001013839,Herb,6,2
imean,0.005214599,0.005214599,Herb,6,3
eSmallest_mean,0.002257653,0.002257653,Herb,6,3
iskew,-0.002211446,0.002211446,Herb,6,3
Omnivariance_mean,0.002085418,0.002085418,Herb,6,3
Anisotropy_mean,-0.001999183,0.001999183,Herb,6,3
Sphericity_mean,0.001884698,0.001884698,Herb,6,3
Percent.Below.20th.Quantile,0.001659609,0.001659609,Herb,6,3
Percent_EmptySpace_RelZ1.05_2.00,0.00138337,0.00138337,Herb,6,3
ChangeCurvature_mean,0.001289541,0.001289541,Herb,6,3
Curvature_mean,0.001286664,0.001286664,Herb,6,3
imean,0.009305793,0.009305793,Herb,6,4
eSmallest_mean,0.006934141,0.006934141,Herb,6,4
Anisotropy_mean,-0.004841281,0.004841281,Herb,6,4
lad_min,-0.003813976,0.003813976,Herb,6,4
Percent.Below.20th.Quantile,0.003435018,0.003435018,Herb,6,4
MomentOrder1_mean,-0.003347983,0.003347983,Herb,6,4
Total_PAD_FullROI,-0.003334849,0.003334849,Herb,6,4
Sphericity_mean,0.003223667,0.003223667,Herb,6,4
Omnivariance_mean,0.002439559,0.002439559,Herb,6,4
Percent_EmptySpace_RelZ1.05_2.00,0.002340423,0.002340423,Herb,6,4
eSmallest_mean,0.013788359,0.013788359,Herb,6,5
imean,0.013391824,0.013391824,Herb,6,5
Percent.Below.20th.Quantile,0.00587656,0.00587656,Herb,6,5
Total_PAD_FullROI,-0.002919096,0.002919096,Herb,6,5
SD_PropOcc_FullROI,-0.002710866,0.002710866,Herb,6,5
Total_PAD_RelZ0.55_1.00,-0.001623121,0.001623121,Herb,6,5
Mean_PAD_RelZ0.55_1.00,-0.000883885,0.000883885,Herb,6,5
Percent.Below.90th.Quantile,-0.000156276,0.000156276,Herb,6,5
PC_Density_m3,0,0,Herb,6,5
cHull_vol,0,0,Herb,6,5
imean,0.000942405,0.000942405,Herb,7,1
eSmallest_mean,0.000753874,0.000753874,Herb,7,1
Omnivariance_mean,0.000720279,0.000720279,Herb,7,1
Sphericity_mean,0.000702133,0.000702133,Herb,7,1
Anisotropy_mean,-0.000697547,0.000697547,Herb,7,1
Curvature_mean,0.000638965,0.000638965,Herb,7,1
ChangeCurvature_mean,0.000635467,0.000635467,Herb,7,1
eSmallest_sd,0.00062985,0.00062985,Herb,7,1
Sphericity_sd,0.000604671,0.000604671,Herb,7,1
Planarity_sd,-0.000564304,0.000564304,Herb,7,1
imean,0.012540081,0.012540081,Herb,7,2
eSmallest_mean,0.009828013,0.009828013,Herb,7,2
Total_PAD_FullROI,-0.007854012,0.007854012,Herb,7,2
Anisotropy_mean,-0.004279245,0.004279245,Herb,7,2
Percent.Below.20th.Quantile,0.003591338,0.003591338,Herb,7,2
PCA2_mean,0.003009623,0.003009623,Herb,7,2
SD_PropOcc_RelZ1.05_2.00,-0.002575919,0.002575919,Herb,7,2
Planarity_sd,-0.001405226,0.001405226,Herb,7,2
NormalChangeRate_sd,-0.001389834,0.001389834,Herb,7,2
lad_min,-0.00081971,0.00081971,Herb,7,2
imean,0.007724262,0.007724262,Herb,7,3
Percent.Below.20th.Quantile,0.006255192,0.006255192,Herb,7,3
eSmallest_mean,0.004479946,0.004479946,Herb,7,3
Omnivariance_mean,0.00281222,0.00281222,Herb,7,3
Anisotropy_mean,-0.002720302,0.002720302,Herb,7,3
Skew_PropOcc_RelZ0_0.25,0.002069881,0.002069881,Herb,7,3
lad_min,-0.001866507,0.001866507,Herb,7,3
Sphericity_mean,0.001745158,0.001745158,Herb,7,3
Linearity_mean,-0.001662573,0.001662573,Herb,7,3
Total_PAD_FullROI,-0.001439565,0.001439565,Herb,7,3
eSmallest_mean,0.0164778,0.0164778,Herb,7,4
imean,0.010945824,0.010945824,Herb,7,4
SD_PropOcc_RelZ1.05_2.00,-0.003126567,0.003126567,Herb,7,4
Total_PAD_FullROI,-0.002316493,0.002316493,Herb,7,4
Mean_PAD_RelZ0.55_1.00,-0.001781777,0.001781777,Herb,7,4
iskew,-0.001273087,0.001273087,Herb,7,4
PC_Strata_0.50.1.00,-0.00113221,0.00113221,Herb,7,4
lad_min,-0.00100949,0.00100949,Herb,7,4
zpcum6,0.000277332,0.000277332,Herb,7,4
PC_Density_m3,0,0,Herb,7,4
imean,0.008076161,0.008076161,Herb,7,5
eSmallest_mean,0.003976189,0.003976189,Herb,7,5
Anisotropy_mean,-0.003579374,0.003579374,Herb,7,5
PCA1_mean,0.003358173,0.003358173,Herb,7,5
Percent.Below.20th.Quantile,0.003019477,0.003019477,Herb,7,5
Percent_EmptySpace_RelZ1.05_2.00,0.002801483,0.002801483,Herb,7,5
lad_min,-0.002798849,0.002798849,Herb,7,5
Omnivariance_mean,0.002759166,0.002759166,Herb,7,5
Sphericity_mean,0.002437487,0.002437487,Herb,7,5
SD_PropOcc_RelZ0_0.25,-0.002310403,0.002310403,Herb,7,5
eSmallest_mean,0.015058719,0.015058719,Herb,8,1
imean,0.01256197,0.01256197,Herb,8,1
Total_PAD_FullROI,-0.005179191,0.005179191,Herb,8,1
Percent.Below.20th.Quantile,0.003207112,0.003207112,Herb,8,1
lad_min,-0.001433093,0.001433093,Herb,8,1
PC_Strata_0.50.1.00,-0.000815942,0.000815942,Herb,8,1
Linearity_mean,-0.000509755,0.000509755,Herb,8,1
Total_PAD_RelZ0.55_1.00,-0.000385541,0.000385541,Herb,8,1
SD_PropOcc_FullROI,-0.00033519,0.00033519,Herb,8,1
Nx_mean,0.000287931,0.000287931,Herb,8,1
imean,0.001793143,0.001793143,Herb,8,2
eSmallest_mean,0.001373276,0.001373276,Herb,8,2
Anisotropy_mean,-0.001266353,0.001266353,Herb,8,2
Omnivariance_mean,0.001241469,0.001241469,Herb,8,2
Sphericity_mean,0.001240108,0.001240108,Herb,8,2
PCA1_mean,0.00116722,0.00116722,Herb,8,2
Planarity_sd,-0.00108919,0.00108919,Herb,8,2
NormalChangeRate_sd,-0.001085269,0.001085269,Herb,8,2
Linearity_mean,-0.001067926,0.001067926,Herb,8,2
ChangeCurvature_mean,0.001047985,0.001047985,Herb,8,2
eSmallest_mean,0.020516934,0.020516934,Herb,8,3
imean,0.011298111,0.011298111,Herb,8,3
Total_PAD_FullROI,-0.007609994,0.007609994,Herb,8,3
Percent_EmptySpace_RelZ1.05_2.00,0.004278298,0.004278298,Herb,8,3
lad_min,-0.004147346,0.004147346,Herb,8,3
Ny_mean,-0.002007167,0.002007167,Herb,8,3
PCA2_mean,0.001068095,0.001068095,Herb,8,3
Total_PAD_RelZ0.55_1.00,-0.000590622,0.000590622,Herb,8,3
Percent.Below.20th.Quantile,0.000133613,0.000133613,Herb,8,3
PC_Density_m3,0,0,Herb,8,3
imean,0.002390333,0.002390333,Herb,8,4
Percent.Below.20th.Quantile,0.001459099,0.001459099,Herb,8,4
ipcumzq90,0.001230597,0.001230597,Herb,8,4
eSmallest_mean,0.001207872,0.001207872,Herb,8,4
Anisotropy_mean,-0.001166407,0.001166407,Herb,8,4
iskew,-0.001164213,0.001164213,Herb,8,4
X.Occlusion_RelZ0_0.25,-0.001145604,0.001145604,Herb,8,4
Omnivariance_mean,0.001142483,0.001142483,Herb,8,4
Mean_PropOcc_RelZ0_0.25,-0.001131622,0.001131622,Herb,8,4
Sphericity_mean,0.001120291,0.001120291,Herb,8,4
imean,0.002148083,0.002148083,Herb,8,5
eSmallest_mean,0.001320257,0.001320257,Herb,8,5
lad_min,-0.001315256,0.001315256,Herb,8,5
Anisotropy_mean,-0.001247329,0.001247329,Herb,8,5
Sphericity_mean,0.001201514,0.001201514,Herb,8,5
Omnivariance_mean,0.001192731,0.001192731,Herb,8,5
ChangeCurvature_mean,0.001054964,0.001054964,Herb,8,5
Curvature_mean,0.001053997,0.001053997,Herb,8,5
iskew,-0.000951839,0.000951839,Herb,8,5
Percent.Below.20th.Quantile,0.000915683,0.000915683,Herb,8,5
eSmallest_mean,0.014648635,0.014648635,Herb,9,1
imean,0.010694711,0.010694711,Herb,9,1
PCA1_mean,0.008760772,0.008760772,Herb,9,1
Total_PAD_FullROI,-0.008661897,0.008661897,Herb,9,1
lad_min,-0.00562978,0.00562978,Herb,9,1
SD_PropOcc_FullROI,-0.004737763,0.004737763,Herb,9,1
eLargest_sd,-0.004160725,0.004160725,Herb,9,1
PC_Strata_0.25.0.50,0.004149346,0.004149346,Herb,9,1
iskew,-0.002576546,0.002576546,Herb,9,1
Percent.Below.20th.Quantile,0.002502518,0.002502518,Herb,9,1
imean,0.004974745,0.004974745,Herb,9,2
eSmallest_mean,0.002959393,0.002959393,Herb,9,2
Anisotropy_mean,-0.002333312,0.002333312,Herb,9,2
Percent.Below.20th.Quantile,0.002272159,0.002272159,Herb,9,2
Sphericity_mean,0.002206173,0.002206173,Herb,9,2
Percent_EmptySpace_RelZ1.05_2.00,0.002010865,0.002010865,Herb,9,2
Omnivariance_mean,0.002009291,0.002009291,Herb,9,2
iskew,-0.001936606,0.001936606,Herb,9,2
eSmallest_sd,0.001729325,0.001729325,Herb,9,2
SD_PropOcc_RelZ1.05_2.00,-0.00159467,0.00159467,Herb,9,2
eSmallest_mean,0.011127491,0.011127491,Herb,9,3
imean,0.010594929,0.010594929,Herb,9,3
Total_PAD_FullROI,-0.001623325,0.001623325,Herb,9,3
Omnivariance_mean,0.001474529,0.001474529,Herb,9,3
Mean_PAD_RelZ1.05_2.00,-0.001090269,0.001090269,Herb,9,3
Percent.Below.20th.Quantile,0.001038534,0.001038534,Herb,9,3
SD_PropOcc_RelZ1.05_2.00,-0.000567965,0.000567965,Herb,9,3
zpcum8,0.000552796,0.000552796,Herb,9,3
PC_Density_m3,0,0,Herb,9,3
cHull_vol,0,0,Herb,9,3
eSmallest_mean,0.013198918,0.013198918,Herb,9,4
imean,0.012055349,0.012055349,Herb,9,4
Total_PAD_FullROI,-0.006257017,0.006257017,Herb,9,4
Percent.Below.20th.Quantile,0.005828697,0.005828697,Herb,9,4
Skew_PropOcc_RelZ0_0.25,0.001688504,0.001688504,Herb,9,4
PC_Density_m3,0,0,Herb,9,4
cHull_vol,0,0,Herb,9,4
Alpha_Vol_m3,0,0,Herb,9,4
horizontalRumpel,0,0,Herb,9,4
mean_vox_ht,0,0,Herb,9,4
imean,0.002170756,0.002170756,Herb,9,5
eSmallest_mean,0.001511851,0.001511851,Herb,9,5
Anisotropy_mean,-0.001452348,0.001452348,Herb,9,5
Sphericity_mean,0.001391893,0.001391893,Herb,9,5
Omnivariance_mean,0.001353844,0.001353844,Herb,9,5
Percent.Below.20th.Quantile,0.001247117,0.001247117,Herb,9,5
ChangeCurvature_mean,0.00121362,0.00121362,Herb,9,5
Curvature_mean,0.001202115,0.001202115,Herb,9,5
